-0.068761475	-0.0024267866	-0.031735178	0.022696909	0.03658212	-0.01109205	0.06990334	-0.08469402	0.0042683277	-0.050613075	-0.053969104	0.013827113	0.020965224	0.1313973	-0.021038447	-0.036208
-0.1016522	-0.016197488	0.01848952	-0.006768405	0.05351068	-0.0055145025	0.006677235	-0.025103057	0.05614653	-0.0045858095	0.031197198	0.07705462	0.028201291	0.12049668	-0.020177875	-0.059834726
-0.11214992	-0.031626318	0.04283591	-0.07978045	-0.013094627	-0.055033132	0.04066861	-0.036728762	0.091909364	-0.073890366	-0.010858663	0.033529174	0.07281247	0.11948994	-0.010256429	0.004520493
-0.109121375	-0.021989664	0.01762707	-0.050702445	0.044077136	0.031139761	0.04074758	-0.10514501	0.1040864	-0.0018042234	0.015621493	0.017530458	0.07035077	0.10435141	-0.040181663	-0.059523117
-0.06963349	0.018160598	-0.0023431145	-0.015552494	0.04024392	-0.0045360965	0.061232656	-0.1134076	0.06782225	0.018137764	0.023163382	0.0037484653	0.01769512	0.12528154	0.010216925	-0.012856578
-0.058281865	-0.043137543	0.055863276	-4.686225e-05	-0.004870527	0.047871247	0.14554603	-0.026128085	0.008385471	0.06212574	0.062350605	-0.009102106	0.026852999	0.06044811	-0.038224373	-0.028227082
-0.056185633	-0.052722104	-0.028688842	-0.018938463	-0.027294062	0.03657367	-0.0018996065	-0.083459064	0.10885645	-0.042684164	-0.0027756712	0.09152379	0.06394701	0.09510476	-0.023227954	-0.046368014
-0.0832747	0.05692282	0.0062941383	-0.03287482	-0.02735473	0.036323335	0.03772142	-0.038401697	0.06992878	0.037404835	0.04137647	0.061143436	0.06883686	0.0845498	-0.070619114	-0.033623684
-0.08026668	-0.08381205	-0.021988379	-0.05736116	0.034637008	0.049144756	0.07157787	0.015738187	0.048298113	-0.005854912	-0.016607089	-0.005307377	0.03514633	0.11612478	0.03268135	-0.06334307
-0.075715624	-0.05907038	0.018866917	-0.073269054	0.036797944	0.0063037085	0.084781244	-0.104164615	0.09688875	0.028484326	0.07719543	0.071419284	-0.03839834	0.120056696	0.02385515	-0.022866622
-0.11014177	0.035642356	0.07107016	0.014766212	0.04004797	0.015053131	0.051412143	-0.05657521	0.019478206	-0.005274448	-0.031687297	0.058186974	-0.05383922	0.010503803	-0.015479977	0.06747459
-0.05076119	-0.08802521	0.056175075	0.027146505	-0.0005281916	0.010758151	0.07404072	-0.09990242	0.06330226	0.06954271	-0.08950966	0.043379858	0.038089335	0.069634184	0.02256362	-0.042923745
-0.052673534	-0.039938886	0.027426485	0.011728392	-0.013657374	-0.039226215	0.00024454208	0.066418394	0.08177133	0.008052647	-0.008460483	0.021016214	0.058564626	0.1311605	0.0026549224	-0.016264424
-0.09229992	-0.005621304	-0.102669016	-0.00503924	-0.056639757	0.007047378	0.0011968616	0.05868375	0.04454139	0.07814376	0.011451454	0.01957239	0.030078666	0.13131423	-0.044340998	-0.003753134
-0.04265228	-0.042617224	-0.0051952046	-0.03407535	0.018230928	-0.0014735671	0.018243974	-0.05525456	-0.018746307	-0.06811584	0.06654884	0.045497518	0.05781903	0.062335864	-0.0821005	-0.020603627
-0.13498348	-0.031976867	0.035914548	-0.007598709	-0.02861702	-0.013872037	0.027175697	-0.09651887	0.0004951975	-0.034056176	-0.03478092	0.038647942	0.082614064	0.07715723	-0.01847758	-0.03320138
-0.057810146	0.033385646	0.042432167	-0.0018717349	-0.0061788997	0.02377597	0.09295904	-0.008109403	0.055238575	-0.06973592	0.04548062	0.025108654	0.07825514	0.18227759	-0.048230927	-0.028006373
-0.07183159	-0.03796955	0.041940767	0.07087658	0.020733353	-0.009154534	0.01156239	-0.016694494	0.08129613	0.018362587	0.0042800945	0.025468403	0.033324517	0.09345209	-0.07867094	-0.044228308
-0.048721153	-0.06212064	0.021094695	0.01985997	0.0099817505	0.075649574	0.09387257	-0.066923805	0.068084486	0.12181997	-0.031918205	0.05571877	-0.019496264	0.04655315	0.023074336	0.034929536
-0.14945197	-0.046439063	0.015314505	0.023638012	0.055800185	-0.0768302	0.109839775	0.0036628987	0.10978886	0.0012693696	-0.06890964	0.051925316	0.043831892	0.07804972	0.006889709	-0.04800036
0.057886846	-0.020140253	-0.03578327	0.039416037	0.009660558	-0.008277492	0.11283599	-0.025799377	-0.0027625533	0.0151641695	0.05894996	-0.014535967	0.091613226	0.101893164	-0.0487751	-0.030988103
-0.050700247	0.057375442	0.101128735	-0.02378266	0.03930502	0.09077838	-0.006725914	0.079442	0.0018449775	0.07218475	-0.04002776	-0.05360257	0.035917643	0.1342454	-0.10287761	-0.053590294
0.024579024	0.0138821155	0.077655494	-0.066872425	0.08206751	-0.1291189	0.1162889	-0.11980974	0.005799627	-0.09773439	0.026334642	-0.004349929	0.04016077	0.018890506	-0.031718943	0.083518185
-0.12792093	-0.022804622	-0.096163996	0.016659502	0.05845919	-0.11539511	0.077031694	-0.03599668	-0.03169961	0.08350646	-0.009809166	-0.01814074	-0.035524514	0.03494658	-0.042302538	-0.053535666
-0.09315625	0.06196851	-0.11650136	-0.02242571	0.07563692	-0.0036788709	0.10589539	-0.05481109	0.112640634	-0.05558956	-0.025681123	-0.0034500253	-0.017975427	0.050268553	-0.045826282	-0.08964941
0.036842354	0.06347942	0.016887648	0.006473921	-0.01754258	0.096585974	0.028431082	-0.12666307	0.04172155	-0.021796342	0.017398046	0.022884026	0.09550307	0.028110895	0.04321851	-0.06652072
-0.04003554	0.014863344	-0.0069807856	0.051242054	0.03169871	-0.006635065	0.105082855	-0.08822306	-0.052101925	-0.050032422	0.1099329	0.036024705	0.0767874	0.057113726	-0.09842289	0.024019472
0.0036711239	0.059148636	-0.023544133	0.035443418	-0.03806645	-0.027963394	0.03439418	-0.09343902	-0.040093962	0.048936583	0.017685136	-0.030218653	0.019439662	0.050374623	-0.032824267	-0.042025406
0.0028916807	-0.014551159	0.015545201	-0.00056426576	-0.038691133	0.013322935	0.04425038	0.005221974	0.063452564	0.010095722	0.035866953	0.032622967	0.034623157	0.1249356	0.00724156	0.044459544
